"","Cap1","Cap2","Time","Distance"
"156212",100,218,7472,2.77917529618051
"156214",116,218,7472,2.30858497495544
"156216",218,255,7472,3.02186714290503
"156221",376,218,7473,1.93341097055541
"156226",742,218,7473,1.91838209424635
"156230",436,218,7473,0.828670851523088
"156233",100,218,7473,2.77917529618051
"156235",116,218,7473,2.30858497495544
"156237",218,255,7473,3.02186714290503
"156242",376,218,7474,1.92866120256099
"156247",742,218,7474,1.91838209424635
"156251",436,218,7474,0.828670851523088
"156254",100,218,7474,2.79222181249986
"156256",116,218,7474,2.30858497495544
"156258",218,255,7474,3.05521792127321
"156263",376,218,7475,1.92866120256099
"156268",742,218,7475,1.91838209424635
"156272",436,218,7475,0.828670851523088
"156275",100,218,7475,2.82223370325705
"156277",116,218,7475,2.34525466380519
"156279",218,255,7475,3.05521792127321
"156284",376,218,7476,1.92866120256099
"156289",742,218,7476,1.91838209424635
"156293",436,218,7476,0.828670851523088
"156296",100,218,7476,2.82223370325705
"156298",116,218,7476,2.36959018634552
"156300",218,255,7476,3.04624287104115
"156305",376,218,7477,1.92752218930522
"156310",742,218,7477,1.91838209424635
"156314",436,218,7477,0.839976756176027
"156317",100,218,7477,2.82557815489149
"156319",116,218,7477,2.36959018634552
"156321",218,255,7477,2.98143489032865
"156326",376,218,7478,1.92752218930522
"156331",742,218,7478,1.91580451391184
"156335",436,218,7478,0.850093939209662
"156338",100,218,7478,2.82438229262612
"156340",116,218,7478,2.36959018634552
"156342",218,255,7478,3.01263866380091
"156347",376,218,7479,1.92752218930522
"156352",742,218,7479,1.91580451391184
"156356",436,218,7479,0.850093939209662
"156359",100,218,7479,2.82438229262612
"156361",116,218,7479,2.19116373522296
"156363",218,255,7479,3.08124708084896
"156368",376,218,7480,1.92752218930522
"156373",742,218,7480,1.91580451391184
"156377",436,218,7480,0.850093939209662
"156380",100,218,7480,2.82438229262612
"156382",116,218,7480,2.18077835337667
"156384",218,255,7480,3.13728519506448
"156389",376,218,7481,1.92752218930522
"156394",742,218,7481,1.91580451391184
"156398",436,218,7481,0.841774235172947
"156401",100,218,7481,2.82438229262612
"156403",116,218,7481,2.16950184011359
"156405",218,255,7481,3.13937688859919
"156410",376,218,7482,1.92752218930522
"156415",742,218,7482,1.91580451391184
"156419",436,218,7482,0.82910285779329
"156422",100,218,7482,2.82438229262612
"156424",116,218,7482,2.15983635654562
"156426",218,255,7482,3.13916923901384
"156431",376,218,7483,1.93464984732742
"156436",742,218,7483,1.88245890787794
"156440",436,218,7483,0.878960704480581
"156443",100,218,7483,2.75982116330026
"156445",116,218,7483,2.10422154740328
"156447",218,255,7483,3.09906715058272
"156452",376,218,7484,1.91901140623603
"156457",742,218,7484,1.87601212662818
"156461",436,218,7484,0.862989078378168
"156464",100,218,7484,2.73704079624327
"156466",116,218,7484,2.09953107786887
"156468",218,255,7484,3.12348135403509
"156473",376,218,7485,1.83010831745118
"156478",742,218,7485,1.8299763481447
"156482",436,218,7485,0.842673588882433
"156485",100,218,7485,2.72800382400758
"156487",116,218,7485,2.01611982577406
"156489",218,255,7485,3.12947423649868
"156494",376,218,7486,1.81848824295457
"156499",742,218,7486,1.82133259785493
"156503",436,218,7486,0.840840246479674
"156506",100,218,7486,2.67738810231165
"156508",116,218,7486,2.00572705136746
"156510",218,255,7486,3.13815750154593
"156515",376,218,7487,1.75995980123297
"156520",742,218,7487,1.7965813163453
"156524",436,218,7487,0.839368902452313
"156527",100,218,7487,2.67522239307314
"156529",116,218,7487,1.94695480781491
"156531",218,255,7487,3.18283425945069
"156536",376,218,7488,1.73733446320045
"156541",742,218,7488,1.81283336671328
"156545",436,218,7488,0.841393122208638
"156548",100,218,7488,2.67735135258262
"156550",116,218,7488,1.8821325776281
"156552",218,255,7488,3.2245998609376
"156557",376,218,7489,1.72742038957632
"156562",742,218,7489,1.8137710870901
"156566",436,218,7489,0.831485288745387
"156569",100,218,7489,2.67788325939799
"156571",116,218,7489,1.86887138749594
"156573",218,255,7489,3.22480683518545
"156578",376,218,7490,1.72742038957632
"156583",742,218,7490,1.8137710870901
"156587",436,218,7490,0.831485288745387
"156590",100,218,7490,2.68636734773262
"156592",116,218,7490,1.86727107507212
"156594",218,255,7490,3.2246395666894
"156599",376,218,7491,1.72742038957632
"156604",742,218,7491,1.82034008051353
"156608",436,218,7491,0.831485288745387
"156611",100,218,7491,2.68636734773262
"156613",116,218,7491,1.86727107507212
"156615",218,255,7491,3.2246337437853
"156620",376,218,7492,1.71728261166414
"156625",742,218,7492,1.82034008051353
"156629",436,218,7492,0.81207441044525
"156632",100,218,7492,2.68636734773262
"156634",116,218,7492,1.86727107507212
"156636",218,255,7492,3.22456457041239
"156641",376,218,7493,1.63679739513356
"156646",742,218,7493,1.83591425527882
"156650",436,218,7493,0.798330524344397
"156653",100,218,7493,2.63506588499813
"156655",116,218,7493,1.87777338458186
"156657",218,255,7493,3.21811615545816
"156662",376,218,7494,1.56897192813511
"156667",742,218,7494,1.83591425527882
"156671",436,218,7494,0.798330524344397
"156674",100,218,7494,2.63506588499813
"156676",116,218,7494,1.87777338458186
"156678",218,255,7494,3.21811615545816
"156683",376,218,7495,1.38010208735767
"156688",742,218,7495,1.83591425527882
"156692",436,218,7495,0.798330524344397
"156695",100,218,7495,2.6335078225593
"156697",116,218,7495,1.87777338458186
"156699",218,255,7495,3.21811615545816
"156704",376,218,7496,1.34629261326392
"156709",742,218,7496,1.83792840881684
"156713",436,218,7496,0.795298937318541
"156716",100,218,7496,2.63950678557207
"156718",116,218,7496,1.88101130114734
"156720",218,255,7496,3.21532797566109
"156725",376,218,7497,1.22417402395615
"156730",742,218,7497,1.80858726912361
"156734",436,218,7497,0.83036660078546
"156737",100,218,7497,2.60688740812199
"156739",116,218,7497,1.88101130114734
"156741",218,255,7497,3.23978783383665
"156746",376,218,7498,1.22414458289411
"156751",742,218,7498,1.78832680602176
"156755",436,218,7498,0.83036660078546
"156758",100,218,7498,2.61599567148132
"156760",116,218,7498,1.88101130114734
"156762",218,255,7498,3.29095091296194
"156767",376,218,7499,1.24485981918809
"156772",742,218,7499,1.78832680602176
"156776",436,218,7499,0.83036660078546
"156779",100,218,7499,2.61599567148132
"156781",116,218,7499,1.87171706280116
"156783",218,255,7499,3.2992663192178
"156788",376,218,7500,1.20043963236578
"156793",742,218,7500,1.78832680602176
"156797",436,218,7500,0.83036660078546
"156800",100,218,7500,2.51884084968165
"156802",116,218,7500,1.86880831464359
"156804",218,255,7500,3.17352509401218
"156809",376,218,7501,1.20043963236578
"156814",742,218,7501,1.78832680602176
"156818",436,218,7501,0.798784357023221
"156821",100,218,7501,2.52324647091322
"156823",116,218,7501,1.86601491335975
"156825",218,255,7501,3.17352509401218
"156830",376,218,7502,1.23505834961531
"156835",742,218,7502,1.78832680602176
"156839",436,218,7502,0.795486671871377
"156842",100,218,7502,2.52415916521304
"156844",116,218,7502,1.85714086403832
"156846",218,255,7502,3.17086516773025
"156851",376,218,7503,1.27355150683217
"156856",742,218,7503,1.77362343257976
"156860",436,218,7503,0.795486671871377
"156863",100,218,7503,2.58710796852876
"156865",116,218,7503,1.85714086403832
"156867",218,255,7503,3.21201754946005
"156872",376,218,7504,1.28749272019476
"156877",742,218,7504,1.76566506311248
"156881",436,218,7504,0.795486671871377
"156884",100,218,7504,2.59822340474583
"156886",116,218,7504,1.85714086403832
"156888",218,255,7504,3.21201754946005
"156893",376,218,7505,1.29319729993319
"156898",742,218,7505,1.75222651477941
"156902",436,218,7505,0.793726447603329
"156905",100,218,7505,2.59498655750295
"156907",116,218,7505,1.85535407182052
"156909",218,255,7505,3.2122546464344
"156914",376,218,7506,1.34357925014585
"156919",742,218,7506,1.80429507627799
"156923",436,218,7506,0.683764722912787
"156926",100,218,7506,2.71780891326892
"156928",116,218,7506,1.96805562836928
"156930",218,255,7506,3.01331579195566
"156935",376,218,7507,1.33539784061923
"156940",742,218,7507,1.79739364929222
"156944",436,218,7507,0.683093996990897
"156947",100,218,7507,2.73250114712675
"156949",116,218,7507,1.96298370391631
"156951",218,255,7507,3.01982126829128
"156956",376,218,7508,1.38137997952428
"156961",742,218,7508,1.90063750617234
"156965",436,218,7508,0.668486859725006
"156968",100,218,7508,2.75298041303403
"156970",116,218,7508,1.96298370391631
"156972",218,255,7508,3.13294079475249
"156977",376,218,7509,1.38137997952428
"156982",742,218,7509,1.95619971995934
"156986",436,218,7509,0.65354370444906
"156989",100,218,7509,2.87298345190309
"156991",116,218,7509,1.99823893589856
"156993",218,255,7509,3.13482647078341
"156998",376,218,7510,1.38137997952428
"157003",742,218,7510,1.96158078678116
"157007",436,218,7510,0.610647139619109
"157010",100,218,7510,2.73584662595402
"157012",116,218,7510,2.08566786783338
"157014",218,255,7510,3.16416487235169
"157019",376,218,7511,1.38137997952428
"157024",742,218,7511,1.96158078678116
"157028",436,218,7511,0.610647139619109
"157031",100,218,7511,2.73762129980828
"157033",116,218,7511,2.16370784225181
"157035",218,255,7511,3.17168772522207
"157040",376,218,7512,1.38137997952428
"157045",742,218,7512,1.96158078678116
"157049",436,218,7512,0.610647139619109
"157052",100,218,7512,2.65545693871488
"157054",116,218,7512,2.1645035738991
"157056",218,255,7512,3.20037687187374
"157061",376,218,7513,1.35983396204481
"157066",742,218,7513,1.96781030159642
"157070",436,218,7513,0.613325051440914
"157073",100,218,7513,2.64664533378936
"157075",116,218,7513,2.20538394900956
"157077",218,255,7513,3.20462620402511
"157082",376,218,7514,1.3537198793807
"157087",742,218,7514,1.97505546564369
"157091",436,218,7514,0.60843605352165
"157094",100,218,7514,2.64420739454548
"157096",116,218,7514,2.20110872744828
"157098",218,255,7514,3.22890472173218
"157103",376,218,7515,1.33814153449121
"157108",742,218,7515,1.95830890940857
"157112",436,218,7515,0.611319519993432
"157115",100,218,7515,2.58043748151142
"157117",116,218,7515,2.18473796775471
"157119",218,255,7515,3.2354120697445
"157124",376,218,7516,1.33814153449121
"157129",742,218,7516,1.96414002114641
"157133",436,218,7516,0.612883491884877
"157136",100,218,7516,2.58669443584355
"157138",116,218,7516,2.1777890218118
"157140",218,255,7516,3.2354120697445
"157145",376,218,7517,1.34296545239648
"157150",742,218,7517,1.97073118944949
"157154",436,218,7517,0.614001469888306
"157157",100,218,7517,2.58669443584355
"157159",116,218,7517,2.1777890218118
"157161",218,255,7517,3.2354120697445
"157166",376,218,7518,1.37377810101577
"157171",742,218,7518,1.97073118944949
"157175",436,218,7518,0.620225617920608
"157178",100,218,7518,2.58669443584355
"157180",116,218,7518,2.14044817419235
"157182",218,255,7518,3.2354120697445
"157187",376,218,7519,1.39686783384488
"157192",742,218,7519,1.98651276811124
"157196",436,218,7519,0.65434542943693
"157199",100,218,7519,2.58750133313608
"157201",116,218,7519,2.15343714995431
"157203",218,255,7519,3.35647712820278
"157208",376,218,7520,1.41383980409044
"157213",742,218,7520,1.98651276811124
"157217",436,218,7520,0.65434542943693
"157220",100,218,7520,2.6238464807332
"157222",116,218,7520,2.15343714995431
"157224",218,255,7520,3.38488328418311
"157229",376,218,7521,1.43407431478654
"157234",742,218,7521,1.98943397949492
"157238",436,218,7521,0.639313704471444
"157241",100,218,7521,2.61477998362023
"157243",116,218,7521,2.15343714995431
"157245",218,255,7521,3.3662096167711
"157250",376,218,7522,1.43520324537345
"157255",742,218,7522,1.98943397949492
"157259",436,218,7522,0.639313704471444
"157262",100,218,7522,2.60890363549519
"157264",116,218,7522,2.15343714995431
"157266",218,255,7522,3.36650559980854
"157271",376,218,7523,1.43473611302932
"157276",742,218,7523,1.98875950981234
"157280",436,218,7523,0.640148112724704
"157283",100,218,7523,2.62640492674397
"157285",116,218,7523,2.1526647218049
"157287",218,255,7523,3.34611979796783
"157292",376,218,7524,1.51187324971457
"157297",742,218,7524,2.04576340311606
"157301",436,218,7524,0.642001595889761
"157304",100,218,7524,2.67823170174371
"157306",116,218,7524,2.20557969940498
"157308",218,255,7524,3.27236009877462
"157313",376,218,7525,1.5239297018283
"157318",742,218,7525,2.0558405717003
"157322",436,218,7525,0.644600439594172
"157325",100,218,7525,2.67349305748117
"157327",116,218,7525,2.21389938848435
"157329",218,255,7525,3.19621141221892
"157334",376,218,7526,1.5239297018283
"157339",742,218,7526,2.0558405717003
"157343",436,218,7526,0.64422641217277
"157346",100,218,7526,2.58302386214297
"157348",116,218,7526,2.21389938848435
"157350",218,255,7526,3.1820247580981
"157355",376,218,7527,1.53500510486537
"157360",742,218,7527,2.0558405717003
"157364",436,218,7527,0.64422641217277
"157367",100,218,7527,2.58302386214297
"157369",116,218,7527,2.21389938848435
"157371",218,255,7527,3.1820247580981
"157376",376,218,7528,1.64898749109469
"157381",742,218,7528,2.14536786821491
"157385",436,218,7528,0.724997749638577
"157388",100,218,7528,2.60728705422495
"157390",116,218,7528,2.28900333524776
"157392",218,255,7528,3.13976529647509
"157397",376,218,7529,1.64898749109469
"157402",742,218,7529,2.14536786821491
"157406",436,218,7529,0.724997749638577
"157409",100,218,7529,2.60948241136609
"157411",116,218,7529,2.28900333524776
"157413",218,255,7529,3.13976529647509
"157418",376,218,7530,1.64898749109469
"157423",742,218,7530,2.14536786821491
"157427",436,218,7530,0.724997749638577
"157430",100,218,7530,2.66944355301419
"157432",116,218,7530,2.28900333524776
"157434",218,255,7530,3.13979696086376
"157439",376,218,7531,1.64898749109469
"157444",742,218,7531,2.14536786821491
"157448",436,218,7531,0.721027819938316
"157451",100,218,7531,2.73587660603032
"157453",116,218,7531,2.28900333524776
"157455",218,255,7531,3.18284015664458
"157460",376,218,7532,1.62192525539334
"157465",742,218,7532,2.12234783597058
"157469",436,218,7532,0.713846997279529
"157472",100,218,7532,2.7469912585498
"157474",116,218,7532,2.26973368716494
"157476",218,255,7532,3.20692800004136
"157481",376,218,7533,1.62192525539334
"157486",742,218,7533,2.12234783597058
"157490",436,218,7533,0.713846997279529
"157493",100,218,7533,2.74574317445824
"157495",116,218,7533,2.26973368716494
"157497",218,255,7533,3.20692800004136
"157502",376,218,7534,1.60819313547309
"157507",742,218,7534,2.11209376405239
"157511",436,218,7534,0.698531124736042
"157514",100,218,7534,2.74832897084319
"157516",116,218,7534,2.26100115704335
"157518",218,255,7534,3.20092423430316
"157523",376,218,7535,1.60819313547309
"157528",742,218,7535,2.11209376405239
"157532",436,218,7535,0.69683206238591
"157535",100,218,7535,2.76330830932345
"157537",116,218,7535,2.25652500067058
"157539",218,255,7535,3.14776908797012
"157544",376,218,7536,1.62002851581724
"157549",742,218,7536,2.10613726372452
"157553",436,218,7536,0.688056080322673
"157556",100,218,7536,2.75991602823347
"157558",116,218,7536,2.25156685713557
"157560",218,255,7536,3.14975368242983
"157565",376,218,7537,1.62002851581724
"157570",742,218,7537,2.10652074265814
"157574",436,218,7537,0.688056080322673
"157577",100,218,7537,2.75589952382158
"157579",116,218,7537,2.25156685713557
"157581",218,255,7537,3.15307018443616
"157586",376,218,7538,1.62052552653021
"157591",742,218,7538,2.12320369009876
"157595",436,218,7538,0.684200495227093
"157598",100,218,7538,2.75849437086611
"157600",116,218,7538,2.24937211331326
"157602",218,255,7538,3.08614429168182
"157607",376,218,7539,1.62052552653021
"157612",742,218,7539,2.12320369009876
"157616",436,218,7539,0.684200495227093
"157619",100,218,7539,2.86061206560764
"157621",116,218,7539,2.24937211331326
"157623",218,255,7539,3.08614429168182
"157628",376,218,7540,1.62052552653021
"157633",742,218,7540,2.12320369009876
"157637",436,218,7540,0.684200495227093
"157640",100,218,7540,2.86168902381094
"157642",116,218,7540,2.24937211331326
"157644",218,255,7540,3.08614429168182
"157649",376,218,7541,1.59144406727224
"157654",742,218,7541,2.10416749420976
"157658",436,218,7541,0.685620205452698
"157661",100,218,7541,2.90325012785671
"157663",116,218,7541,2.23336829757193
